	label	decision_function	pmid	sentence_pos	text	title
704	1	0.8291	14679114	0.4706	Efficacy was similar in the trastuzumab and control arms: response rate 36% versus 41%; median time to progression 6.3 versus 7.2 months; and median progression-free survival (PFS) 6.1 versus 7 months.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
705	1	0.9348	14679114	0.5294	Response rate (83%) and median PFS (8.5 months) appeared relatively good in the six trastuzumab-treated patients with HER2 3+ or fluorescence in situ hybridization (FISH)-positive NSCLC.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
706	0	-0.5436	14679114	0.5882	Addition of trastuzumab to gemcitabine-cisplatin was well tolerated, side-effects were as expected, and trastuzumab did not exacerbate the known toxicity of gemcitabine and cisplatin.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
707	1	1.306	14679114	0.6471	Symptomatic cardiotoxicity was observed in one trastuzumab-treated patient.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
708	1	0.4507	14679114	0.7059	Serum trastuzumab concentrations in the presence of gemcitabine-cisplatin were comparable to those of trastuzumab alone.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
709	0	-0.5006	14679114	0.7647	CONCLUSIONS: Trastuzumab plus gemcitabine-cisplatin is well tolerated.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
710	0	-0.5349	14679114	0.8235	Clinical benefit was not observed.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
711	0	-1.336	14679114	0.8824	Although HER2 3+/FISH-positive patients may benefit from trastuzumab, the subgroup is too small to provide definitive information.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
712	1	0.6954	14679114	0.9412	No significant effect of gemcitabine-cisplatin on trastuzumab pharmacokinetics was observed.	Randomized phase II trial of gemcitabine-cisplatin with or without trastuzumab in HER2-positive non-small-cell lung cancer.
713	0	-1.176	3163261	0	Since our initial reports on chromosomal studies in eight Ewing's sarcomas (ES), we have carried out similar investigations on 23 additional ES specimens following short-term culture of tumor cells (16 cases), and established in vitro cell lines (three cases) and on xenografted tumors in nude mice (four cases).	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
714	0	-0.3027	3163261	0.125	We demonstrated the presence of the reciprocal t(11;22)(q24;q12) in every case except one that exhibited a complex t(11;22;14)(q24;q12;q11).	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
715	0	-0.8477	3163261	0.25	On the basis of results from these additional 23 cases, we confirm the consistency of the t(11;22)(q24;q12) in ES.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
716	0	-1.315	3163261	0.375	Moreover, we reviewed 54 ES cases reported by other investigators; when added to our 31 cases, this brings the total number to 85 unrelated cases of ES available for an evaluation of the frequency of involvement of bands 11q24 and 22q12 in translocations in ES.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
717	1	0.1855	3163261	0.5	The standard t(11;22)(q24;q12) proved to be a remarkably consistent event, present in 83% of the cases.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
718	0	-0.7148	3163261	0.625	Five percent of the cases exhibited complex translocations involving a third chromosome in addition to chromosomes #11 and #22.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
719	1	0.781	3163261	0.75	In 4% of the cases variant translocations involved 22q12 but with a chromosome(s) other than #11.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
720	1	0.1102	3163261	0.875	The breakpoint on chromosome 22q12 appears to be the most consistently observed event in 92% of the cases, whereas, the breakpoint at chromosome 11q24 was observed in 88% of the cases.	Chromosomes in Ewing's sarcoma. I. An evaluation of 85 cases of remarkable consistency of t(11;22)(q24;q12).
721	0	-1.626	18316791	0	PURPOSE: Panitumumab, a fully human antibody against the epidermal growth factor receptor (EGFR), has activity in a subset of patients with metastatic colorectal cancer (mCRC).	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
722	0	-0.6898	18316791	0.07143	Although activating mutations in KRAS, a small G-protein downstream of EGFR, correlate with poor response to anti-EGFR antibodies in mCRC, their role as a selection marker has not been established in randomized trials.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
723	0	-2.23	18316791	0.1429	PATIENTS AND METHODS: KRAS mutations were detected using polymerase chain reaction on DNA from tumor sections collected in a phase III mCRC trial comparing panitumumab monotherapy to best supportive care (BSC).	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
724	0	-1.447	18316791	0.2143	We tested whether the effect of panitumumab on progression-free survival (PFS) differed by KRAS status.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
725	0	-0.3519	18316791	0.2857	RESULTS: KRAS status was ascertained in 427 (92%) of 463 patients (208 panitumumab, 219 BSC).	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
726	0	-0.2201	18316791	0.3571	KRAS mutations were found in 43% of patients.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
727	1	1.059	18316791	0.4286	The treatment effect on PFS in the wild-type (WT) KRAS group (hazard ratio [HR], 0.45; 95% CI: 0.34 to 0.59) was significantly greater (P < .0001) than in the mutant group (HR, 0.99; 95% CI, 0.73 to 1.36).	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
728	1	0.5246	18316791	0.5	Median PFS in the WT KRAS group was 12.3 weeks for panitumumab and 7.3 weeks for BSC.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
729	1	0.161	18316791	0.5714	Response rates to panitumumab were 17% and 0%, for the WT and mutant groups, respectively.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
730	1	1.168	18316791	0.6429	WT KRAS patients had longer overall survival (HR, 0.67; 95% CI, 0.55 to 0.82; treatment arms combined).	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
731	0	-1.175	18316791	0.7143	Consistent with longer exposure, more grade III treatment-related toxicities occurred in the WT KRAS group.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
732	0	-0.9198	18316791	0.7857	No significant differences in toxicity were observed between the WT KRAS group and the overall population.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
733	0	-0.6336	18316791	0.8571	CONCLUSION: Panitumumab monotherapy efficacy in mCRC is confined to patients with WT KRAS tumors.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
734	0	-0.5448	18316791	0.9286	KRAS status should be considered in selecting patients with mCRC as candidates for panitumumab monotherapy.	Wild-type KRAS is required for panitumumab efficacy in patients with metastatic colorectal cancer.
735	0	-1.253	23724914	0	Crizotinib, an inhibitor of anaplastic lymphoma kinase (ALK), has also recently shown efficacy in the treatment of lung cancers with ROS1 translocations.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
736	1	1.717	23724914	0.1429	Resistance to crizotinib developed in a patient with metastatic lung adenocarcinoma harboring a CD74-ROS1 rearrangement who had initially shown a dramatic response to treatment.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
737	0	-0.7439	23724914	0.2857	We performed a biopsy of a resistant tumor and identified an acquired mutation leading to a glycine-to-arginine substitution at codon 2032 in the ROS1 kinase domain.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
738	1	0.4887	23724914	0.4286	Although this mutation does not lie at the gatekeeper residue, it confers resistance to ROS1 kinase inhibition through steric interference with drug binding.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
739	1	1.164	23724914	0.5714	The same resistance mutation was observed at all the metastatic sites that were examined at autopsy, suggesting that this mutation was an early event in the clonal evolution of resistance.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
740	0	-1.517	23724914	0.7143	(Funded by Pfizer and others; ClinicalTrials.gov number, NCT00585195.	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
741	0	-0.5161	23724914	0.8571	).	Acquired resistance to crizotinib from a mutation in CD74-ROS1.
742	0	-0.9792	26821351	0	High-risk neuroblastoma remains lethal in about 50% of patients despite multimodal treatment.	Targeting the mTOR Complex by Everolimus in NRAS Mutant Neuroblastoma.
743	0	-2.663	26821351	0.09091	Recent attempts to identify molecular targets for specific therapies have shown that Neuroblastoma RAS (NRAS) is significantly mutated in a small number of patients.	Targeting the mTOR Complex by Everolimus in NRAS Mutant Neuroblastoma.
744	0	-2.238	26821351	0.1818	However, few inhibitors for the potential treatment for NRAS mutant neuroblastoma have been investigated so far.	Targeting the mTOR Complex by Everolimus in NRAS Mutant Neuroblastoma.
745	1	1.265	26821351	0.2727	In this in-vitro study, we show that MEK inhibitors AZD6244, MEK162 and PD0325901 block cell growth in NRAS mutant neuroblastoma cell lines but not in NRAS wild-type cell lines.	Targeting the mTOR Complex by Everolimus in NRAS Mutant Neuroblastoma.
